clean_text,label
muslimo ke chatukar tu muslimo ke mude uthata hai delhi dhurav tyagi ko maar diya gya meerut,negative
underestim power ballpoint pen matter chai walla street time great level htt nan,neutral
tun chuteya hein ki pagal sala teinu kha c na mein phla apni aukaat ch rha kr teri aukaat boot,negative
saal se ram mandir nahi bana sake aaj west bengal ke pish pade ho dollar,negative
lawyer tutor sagay actual ask refund tuition fee un nan,neutral
mitali ji ye haramkhor ladna nahi chaha raha tha isko phasa diya gaya ye,negative
hlo god cricket ji apko sabs ayada kon se bowler ki pitayi kart huy maza aata tha sachinopensagain nan,positive
ca nt wait happyacadem workshop still time regist eent friday gnurs,positive
mt pchna yup twistooo rubber like gud health nan,positive
modi ki jeet jasahn manan allah khud aye threatr unonhn modiji ko badhai bhi p,neutral
tailor ki maa ki ankh abbu apni suit ka size dy k aya tha kanjr ne mera bhi meri abbu k size ka seeee diyaa,negative
modi sir light sinc pm tilak nagar west delhi nan,neutral
thank chopra hope recov well best wish,positive
ind,neutral
dharam pe baha ke alawa ghodi ke paa kuch nahi hai gdp pe gaha karegi salari cut kar di,negative
india ke sartaj mr narendramodi ji ko hum sabhi bhartiyon ki taraf se bahut bahut badhai b,positive
bhaiyya bjp jeet gaye sabhi seat par ab kahe ki khunna bses,neutral
jita hitlet v tha bhai burnol tume chahiy kaam ginat nahi kabhi bjp k cow ka gobar b,negative
jab tak bjp ke talw chatog tab tak congress kya koi nahin dikhega aapko aur kitna jaleel hoge sab dal,negative
ahmd ab modi jihadi like u mujh sikhayeg tum log ab bhakt nahi rahe ab tum modi support ji,negative
arushi shine glow bnane wala kamin,neutral
thank u come live miss bhai apn duaa k kaha apka lia har namaz duaa krti hn apka nam la ka r aesa nan,neutral
lover loool yaahn toh woke ka sawaal hi nahi tum matlub romanc enjoy na karn insaan ko nan,neutral
woke beauti featur thank,positive
dekoyou good form see got far unfortun time s nan,negative
sharma evm dhand ho sakti hbut etn bade level pe nahi congress ko agar vote lene h andar hi,negative
chori ki baat kisn ki bjp ne koi congress ki tarah ghotal nahi kiy kal se hi congressi ev,neutral
canni believ av excit new car n want go fun tell patch nan,positive
hamari abhi saadi hi nahi hui hame pta hi nahi hai ager mere sath tumari sadi ho jay,negative
bhakton ko lagta hain ki main unki side li hain aur uss bhi khatarnak baat ki yeh sab se disagre bhi nahi kar,positive
long rock n roll und steal love von mando diao matter king leon,positive
aap sirfsabko yaad dilaiy ek ek flyover se aapn crore crore crore cro,negative
mla bjp k hain mayor bjp k hain nahi mp bhi bjp k koi bhi dhayan nahi deta pls look nan,negative
hum labon se keh na paay un se haal dil kabhi aur wo smjhe nahi ye khamoshi kya cheez hai,neutral
hi tareek de saal baad ki sab khus raheg jana khus rahega ki case chal raha hae jana khus ho,neutral
absolut correct honbl true patriot hinduism dharma ki fighter woman sadhvi madam namo namo jai,positive
ur love u r lovez one side wala sunkr dukh hua,neutral
nahi dharam ke adhar per hi desh ka batwara hua tha muslim ko pakistan bangladesh mila aur hindu si,negative
jaaz saab ko salo saal ke pend case ko soultion maza nahi aata inko public pais month case miljay nan,negative
kodwa guy gave us thandiw forget nation man intern treasur protect nan,positive
bhai aap ai tarah rok rok kay nahi khel saktey aap jiesey khelt hoo wiesey hee khelo team aur,positive
abhi samajh aay thik warna badhao bhaichaara jisk pass chaara tak k pais nahi unk sath,neutral
bc log murder kark bahar ghoom hain govern waalon free avadheshdubey nan,negative
welcom new india new pm mannia yasaswi friend wa hamar sabs lokpria bhayi sahab aap ko wa poor deshwasiyon ko j,positive
raja prithiwi raj chauhan galti nahi karta toh tum paida hi nahi hote,negative
mere bhaijan ki movi india ke sultan ki movi bharat nan,positive
views mera favourit hn bhartan dhona ghr mei meri duti hy baqi aik bnda handi pakaata hy aur dosra roti,positive
anti hindu anti nation inka bas chale kanahiya ki tarah ye pakistani hafij ko bhi india ka st nagrik b,negative
modi ji say mera anurodh hai ki manniy jai bhan singh ji pawaiya ko rastriy adyakch ka pad diya jay,positive
lych ab aat h tmhri baat parkya hatya,negative
son teri bander bhi agr gand mar kr bhag gaya usko bhi yahi boliyo blega kiya nan,negative
isko chupak rakho bjp ticket na dede isko nan,neutral
bilkul sahi nirupam kyunki congress ke paa kuch nahi bacha ab ja ke boleg bhi kya galiya,negative
n bengal se jyada bjp worker ki hatya ye hui knha ho mr call patrakar nan,positive
word explain love respect dear keep go blast enjoy day may get whatev nan,positive
sattar ya allah logoon se pakistan ki louti hui dolat ka bhi hisaab le ameen nan,positive
kamal sir app bari admi hay ignor made person comment pleas focus cmship resolv th nan,positive
patrag nafrat bahot ho chuki abh saal tho araam karo sambit dont worri year one get u st,neutral
na told u girl nigga lie smh nan,neutral
drop name ask question age height fav song birthday bad habit best friend good habit nan,positive
certif pe m kyu dikha rha nan,neutral
bjp bahut sari shubh kananeaapko seco,positive
happi birthday khush rho allah pak tmko kamyab krain stay bless ur s birthday,positive
weekend tho tab tha jab din school gond ghisn ke baad milta tha noth reach satisfact nan,positive
itni problem hai de kyu nhi deta jiya ko talakh well know jiya ka behaviour kisa hai ti kisn bola iss,negative
tiran se tel loge mna sarkar abhi desh hi nahi pura banta aur sambhal rahaba apr tv hous walon ki salari,negative
pakiatan kitna h,neutral
nwaz chor b chori kr k aaya tha main halqi kiun nai kholi agar sacha tha nan,negative
dur se dekha ganj uchhal rhe xiami pro se dekha ubbal rhe nan,neutral
shono exact tum jeeto yhh haro hmma tum sa pyar h pakistani team bss india k mada mukabil aoo nan,positive
ji pranam sir ayush homoeopathi doctor ki jagah govt bsc gnm nurs ko communiti health offic nan,neutral
modi bjp india pray rahul gandi never leav post bjp e,negative
rubika ji aap bhout badiya aur sach boln wale ho aap ek mahan anchor ho aapk sath har,positive
ewe tant leni memek nya becek seru sape basah kasur nya haa love tant leni tar kita ber cinta lgh tant leni nan,positive
wish veri happi bless ramadan ramjaan month almost power celebr tabu g bollywood,positive
est tu hijo tuiteando sobr la liga de las leyenda btw buen teleport wukong lol lucha otra linea lmao los mago anda nan,neutral
sex kisiko batana mat koi mujhpar yakeen karega bhi nahi sedlif meme memesdaili nan,neutral
ye parchi ki hi nahosat se sara match khrab hua hai sala shuro main hi team pe presher dal k chla jata hai nan,negative
bjp ki seat aan mai apka bhi yogdan hai sudhir ji thank nan,positive
s much sticki high humid unbear bohat purana wala lawn suit zindabaad nan,positive
duniya ka masoom tareen banda allah jhoot na bulway masoom dekho nan,neutral
iska fayda bhi sirf woh log uthayeng jinko dusro ki problem se koi matlab nahi hain thoda public ko swabhimaan se,neutral
madarchod randi ka sulad suwar teri maa behan beti ko chode tumlg sudhrog,negative
maam nt spread fake news musalmaan dara hua hain nan,positive
garmi bhoolnay hi nahi day rahi kay wo hai wo jo irrit uninvit mehman houta hai na jo kitchen tak puhanch jaata hai nan,negative
aagaya apni jaat pe suar teri bahan ko mera pasand hai teri bv ko tere abba ka teri ko te,negative
meh ab iss larki sey interact nhi krunga jab tak yeh mujh sey pehlay interact na krley nan,negative
rahul sir congress parti ki vichardhara bharat ki janta ke beach nahi bahut pa rahi hai logo ke bich v,neutral
mp jai modiji jai rss,positive
sir apko aur bjp ko meri taraf se jeet ki bahut bahut subhkamnay app desh aur uchaiyo par le jay p,positive
dkh k b bolna nhe ata dar dar k prh rahe apr pakistan gala phar phar k bolti nan,neutral
aj k match k bad sb keh ry k b asa e huwa tha dosto phr ye na ho k india bazi ly jay kio k wala cup b idr e huwa tha nan,neutral
aneeta sir apk kaal bhi hm berojgaar beth hai well qualifi hone k wabjud pareekha pas hone k wabjud k nan,negative
aur tu pr bhi attent lele bc itna effort apn jhaant se career ko improv krne lg,positive
jada muslimo ke masiha bann ki kosi mat karo nase ki halat log kuch bhi kar sakt hai tumh bhi,negative
jaahil think everi voter vote bjp gods bhakt netih mindsick like u nan,negative
nt understand mean surakshit nahi hain get electricit,neutral
vaha ka hindu marta pehl hai dr maruitui ka hi du bharat ke hindu jaisa nhe kehta kuch nan,negative
wish allah s khair noor may allah grant good end duniha nan,positive
manifesto lo unadi chestunadu inka problem anti,neutral
nahi radha ji kaon kahta h ki bhagat singh chandrashekhar aajad jais deshbhakt dharati pe janm nhi,positive
hahahaha allah aisey maulana sahab se kaum ki hifazat farmaye ye mudd uthan nahi,positive
mani mani congratul ab apk follow ho gye hai ese khub tarraki kro khush rho ram ram sa boy nan,positive
kuya khel kaninang nag wish ako na sana magkita tayoooo pa meet greet kanaman dyan oh para makapag p,positive
vyapari hai usdin modi ji k photo aur dialog k cd bechega nan,neutral
farmer omg s beauti dramat nan,positive
abey randi teri gardan ko kya hua muft ka maal milna band ho gaya toh toh,negative
kab sudhrog bjp ke paltu anchor chitput ghatna bta rhe ho itni fatti hai nan,negative
ppp ek zardari sub pe bhari shairon ka shikari zardari ag bari phir zardari nan,neutral
yhi ki mujh tere pe trust nahi tu harr baari meko last circl marwa deta hai nan,positive
ye zaleel mulk ke prime minist ko galiya deta tha offic ko damkiya deta tha ye ghaddar q nhi nan,neutral
ayaaaaay ka mag shat daw st day school nan,positive
talash pakistan kay har ghar ki kahani thank muftay well research preview featurefilm zeekayfilm come nan,negative
happi new month belov yahweh merci still settl case thank mrs seun ogunfil way fro,positive
fav film come soon ardaaskaraan paji paji teaser,neutral
sad allah separ someon love alway rememb good allah beauti nan,positive
kon ya bi ak song lover hy nan,positive
happi birthday hasin vasiyo k rhne vale piti ji alway blesssss u piti nan,positive
yes u got right remov infiltr except believ human human hater,negative
sir bhaeya ji ka bahut hi sarahniya fesla jab hamari baat sunney,neutral
oath hote hi plaibl media apna agenda lekar chalu bantawar ki rajneeti rajneta kam aur media vale jyada kart hai nan,negative
yeh toh kuch bhi nahi hai jun ke baad world cup bhi postpon ho jayegaa bhai ka stardom,neutral
truth fouj mulk nahi chala sakti ho sub se mazbut munazam ha ye haram khor chor jahil bey eman siasa,negative
nhi wo jo ankhein dikh rhi un pr makeup kea hua prda allah pak ki raza aur muhabbat ke lea hota nan,positive
tumhaar pass koi news nhi h kya jo esi faaltu chize dikha rhe ho desh ki secur ke liy jo jroori h,negative
news sala tumhar pass kutta bili sabki news h lekin bikbot scam ke itn tweet ho rhe hai sirf rak,negative
dream see acoust perform sinc chronic nan,positive
ke baad jo desh ne tarakki ki hai vo pehl nahi thi ye sab modi ji ke aan ke baad hua ash modi ji aap ne ba,positive
aap sundar sexi hai gajab ki kamar hai kya mulakat ho sakti hai apna den baat kark milunga,negative
young india youth prema khandu ji ko badhai congratul cm pad ki shapath bahut bahut badhai nan,positive
pehl use write emo poetri ab kyu band kar diya likh likh ke saar emot khatam hogay hain,neutral
happi birthday fati churail may mani mani mani sha allah stay bless say nan,positive
hotel bakwa kar rahi hay habitu liar fond creat hollow scene nan,negative
ya know owaisi ji well bcz m hyderabad,neutral
bose yad aya abhinandon ke kapd humar pas hain kehna,neutral
mamta banerje ke guss mul karan bjp nhi uska khud ka aham hai wo khud ko kansh man rahi hai aur usk liy modi ji,negative
mahan p modi jee ko jeet ki bahut bahut subhkamnay mahanta ke liy pag pag aag bade,positive
oye bhagori pehl model town hisaab jaga siasat khelt ho dead bodi ko bhi spare nahi kert ghatya log nan,negative
know jenni anyway fight everyon aay sth bbi love u uwu nan,positive
pledgeagainstcorrupt good morn guru g bless us give us power sewa,positive
aap jaisa neta mera aap aaj ke rajniti ka ideal hai jai want see ministri nan,neutral
syd fw uss got ta realli sip mf tho nan,neutral
ye madam ki glti ni h wo kya h ki naam ke pich jo inc lga hua h n ji wo hi motiv krwa deta h,neutral
hi friend allah bless cute grand daughter pls suggest beauti name start k q,positive
dont hafta explain buddi know everyon proud matter,positive
ise bolo kalutosh bolta ye congress ja kutta nan,negative
desh ka muslim ko hamesha uska fundament right milla hai kya muslmaan jantantr ka hisha ni owai,positive
allah pak app aur appki ki famili ko sabrejameel atta farmayi ameen load love respect brother nan,positive
shaadi kab karni hai bharatthiseid,neutral
pakistan wale itn garib hai ki apn captain ko ek wala tie bhi nahi de sakt iccworldcup,negative
ps chota boy india democraci mean right choos,neutral
kyuu k tm log ghareeb awaam ka tax ka paisa chori krta thay aur kr rhay ho awaam tm logo ke money lau,neutral
sharma govt sal sirf jumla diya hum e ye bjp sarkar juml k siwa aur k,neutral
jb hindustan khud hindustan ke bare nhi sonch raha h dhrm ke naam pe bjp jais logon ko jitaya,negative
bjp ko vote muslim mahilaon n purushon ne diy jinko yojnaon ka fayda milaya,positive
south africa even tri world cup far like apolog letter cricket savban nan,negative
mp congress ki sarkar aayi hai light kase rh jaegi invertor le aao ki sarkar phle pai,neutral
tweet bahut late ho gaay bhai bharatinday nan,positive
dicto tmhare abba rahul jais cover kia tune nan,neutral
jb itni fat rhi muh kyu maarn aa jaat ho dusr tweet dekh ke kya ja,neutral
modi ji kisi ke saga nahi hain aur saga kyun ho muft modi ka jhuth sath,positive
phir bhi pata nhi kiss trah qarza charr gaya hai,neutral
dear sir sabko nay milna chahia brick test ka problem sabko huo lekin kuch particular student ko nan,positive
nan,neutral
sambit patra kal se kaha jaog tumhari bakwa band ho jayegi bahut kar li tumn bakwa tum bhi kaha,negative
