processed_text,label
loyal_EN guy_EN allah_EN apko_HI kushiyaan_HI naseeb_HI farmai_HI jan_EN duaon_HI yad_HI rkhna_HI nan_EN,positive
correct_EN chatukar_HI meadiagovt_HI alwa_HI bat_EN nahi_HI sunta_HI boycott_EN chahiy_HI,neutral
hatya_HI bahut_HI galat_HI ashraf_HI ji_HI hindu_EN maut_HI tweet_EN ku_HI nahi_HI,neutral
megha_HI sadi_HI liy_HI kayo_HI tyar_HI veer_EN bahut_HI pyar_HI na_HI baat_HI,neutral
maa_HI chut_HI behen_HI lode_HI gand_HI jor_HI h_HI minut_HI liy_HI tujh_HI rand_EN maa_HI,negative
modi_EN ji_HI apko_HI fr_HI pm_HI bann_HI pr_HI congret_HI hamar_HI desh_HI logo_EN visva_HI banaya_HI apk_HI upr_HI visva_HI,positive
modi_EN ji_HI jeetna_HI earli_HI wait_EN epic_EN advrtsmnt_HI seri_HI mauka_HI mauka_HI,neutral
okk_HI lovee_HI favourit_HI person_EN,positive
allahabad_HI ald_HI sirathu_HI,neutral
rubika_HI gandi_HI andr_HI matri_HI bnya_HI h_HI bjp_EN byan_HI deya_HI h_HI sali_HI harmkhor_HI terei_HI chod_HI,negative
ravi_EN shankar_HI ji_HI namaskar_HI wais_HI jatiyo_HI aapko_HI vote_EN nahi_HI parantu_HI kayasth_HI,negative
jini_HI zindgi_HI guzri_HI jini_HI baki_HI sari_EN ty_HI lant_HI beshmar_HI,neutral
zhoom_HI brabar_HI jhoom_HI movi_HI friend_EN nan_EN,negative
waja_HI khatana_HI bahut_HI jam_EN kah_HI polic_HI duti_HI nahi_HI,negative
today_EN bday_HI murshid_HI allah_EN give_EN great_EN halath_HI work_EN muslim_EN ummah_HI allah_EN unk_HI,positive
listen_EN bhnchd_HI pyaara_HI bachha_HI im_HI fuck_EN happi_HI final_EN gf_HI omg_EN love_EN ill_EN txt_EN nan_EN,negative
apka_HI sharkar_HI aan_HI muslim_EN saf_HI nhi_HI madhay_HI pradesh_EN video_EN,neutral
bjp_EN garibo_HI parti_HI thnk_HI evryon_HI cngrss_HI parti_HI nahi_HI thnk_HI nan_EN,positive
life_EN mae_EN aik_HI apa_EN brday_HI din_EN ais_EN hae_EN js_HI muja_HI intzar_HI ha_HI bcz_HI nan_EN,positive
naa_HI bhult_HI khuda_HI naa_HI unhko_HI hume_EN allah_EN gift_EN mile_EN unk_HI bhuln_HI goliya_HI chor_HI aay_HI pich_HI,neutral
tmhri_HI marzi_HI chhor_HI twitter_EN facebook_EN na_HI chhorn_HI socht_HI nhi_HI p_HI,neutral
swami_EN ji_HI karmo_HI fal_HI jaroor_HI milta_HI chinta_HI na_HI apn_HI acch_HI karm_HI kiy_HI apn_HI dha_HI,positive
aghar_HI dost_HI team_EN phir_HI possibl_HI umr_HI akmal_HI p_HI nan_EN,neutral
bear_EN krishn_HI zoo_EN bear_EN tumara_HI jagah_HI kaat_HI calm_EN strt_HI prepar_HI luck_EN nan_EN,positive
bam_EN happi_HI uncl_HI fine_EN hamar_HI bb_HI pita_HI ji_HI hey_EN aais_HI bimar_HI rehet_HI strong_EN hey_EN uncl_HI nan_EN,positive
great_EN stay_EN jatayuplywoodvisva_HI prateek_HI plywood_EN wood_EN plywoodfurnitur_HI woodwork_EN,positive
logo_EN terah_HI pakistam_HI logo_EN paisa_HI chori_HI ker_HI harap_HI ker_HI baher_HI flat_EN mehal_HI nahi_HI khareeday_HI,negative
jio_HI waja_HI waat_HI lgi_HI padi_HI choro_HI ab_HI apn_HI profit_EN custom_EN paisa_HI chura_HI nikl_HI ghatiya_NEG,negative
constru_HI sabn_HI modi_EN vote_EN tmh_HI naukri_HI chinta_HI nahi_HI,negative
haha_EN bomb_EN tree_EN broad_EN day_EN light_EN command_EN waqt_HI,neutral
report_EN trp_HI runwal_HI pick_EN strawberri_HI mendozamartha_HI fun_EN b_HI nan_EN,neutral
exclus_HI censor_EN report_EN bhart_HI world_EN class_EN word_EN movi_HI yar_HI bst_EN perform_EN sunney_HI miley_EN ev_HI nan_EN,positive
hear_EN gautam_HI buddha_EN,neutral
sarfraz_HI khaan_HI hamar_HI haqeeqi_HI hero_EN pakistan_EN kay_EN ley_HI apn_HI gar_HI bar_EN dos_EN nan_EN,positive
aii_HI chhotu_HI bacha_HI love_EN ador_HI mini_EN distant_EN week_EN back_EN,positive
pyar_HI super_EN hit_EN wht_HI evr_HI bark_EN movi_HI cr_HI club_EN nan_EN,positive
dear_EN nakko_HI thnk_HI bst_EN part_EN life_EN thnk_HI alwa_HI love_EN hug_EN,positive
n_HI meet_EN love_EN life_EN dear_EN nan_EN,positive
pan_EN yako_HI mar_EN jao_HI api_EN lar_HI lar_HI kuti_HI bachi_HI hmr_HI dushamn_HI chata_HI larn_HI api_EN,negative
desh_HI tadi_HI home_EN minist_HI banta_HI pm_HI,negative
laat_HI khayeg_HI din_EN ab_HI elect_EN aan_HI sudhr_HI nahi_HI ab_HI gaand_HI,negative
wow_EN bahut_HI ach_HI lagt_HI pls_EN request_EN shaadi_HI nice_EN coupl_HI,positive
welfarebydssvolunt_HI dhan_HI dhan_HI satgur_HI aasra_HI morn_EN dear_EN papa_EN ji_HI beti_HI kaam_HI shuru_HI nan_EN,positive
rightwing_HI itn_HI hae_EN bichar_HI gussa_HI jayaz_HI hae_EN frustrat_HI soul_EN nan_EN,positive
krk_HI chodh_HI nan_EN,negative
modi_EN ji_HI utthey_HI modi_EN ji_HI signatur_HI karey_HI modi_EN ji_HI saf_HI kurta_HI pajama_HI pehna_HI gon_EN na_HI b_HI sick_EN,neutral
bhale_HI english_EN thori_HI kachi_HI ha_HI realli_HI proud_EN sarfrazahm_HI,positive
warrior_EN bangesh_HI umair_HI guy_EN,neutral
bjp_EN vote_EN muslim_EN mahilaon_HI n_HI purushon_HI diy_EN jinko_HI yojnaon_HI fayda_HI milaya_HI modi_EN nan_EN,neutral
becaus_HI hnd_HI indic_HI vand_HI matarm_HI jai_EN shr_HI ram_EN anth_HI emot_HI,neutral
na_HI ghr_HI nae_HI sb_HI peh_HI bst_EN escap_HI point_EN nan_EN,positive
arey_HI bhau_HI bar_EN budget_EN kaam_HI na_HI lonavla_HI direct_EN goregaon_HI filmciti_HI set_EN laga_HI nan_EN,positive
sabir_HI theak_HI kha_HI app_EN na_HI hamian_HI pakistan_EN app_EN kasay_HI anker_HI chaiya_HI,neutral
miss_EN youu_HI kraa_HI miss_EN youu_HI nan_EN,neutral
bahut_HI bahut_HI subhkamna_HI narendermodi_HI yuva_HI aps_EN umid_HI humar_HI desh_HI ujjaw_HI,positive
rahul_EN ji_HI aapka_HI bahut_HI bahut_HI dhanay_HI wad_EN congr_HI precid_HI bahut_HI mehant_HI kiy_HI,positive
rassi_HI jal_HI bal_EN nahi_HI evm_HI jor_HI nahi_HI chala_HI patrkar_HI kapd_HI utaro_HI,negative
yar_HI load_EN disappoint_EN countri_HI turn_EN ch_HI,negative
special_EN appeal_EN defeat_EN bjp_EN give_EN anth_HI hopeschem_HI chutya_HI desh_HI nan_EN,positive
kaoj_HI hmb_HI tiy_HI bie_HI abdallah_HI disagre_HI tunda_HI ba_HI money_EN ritual_EN z_HI nan_EN,neutral
yar_HI kesi_HI demand_EN ker_HI rahay_HI hou_EN itn_HI mushkil_HI sey_HI manya_HI larkay_HI nashay_HI lanay_HI pay_EN nan_EN,neutral
allah_EN night_EN al_HI qadr_HI thousand_EN month_EN allah_EN forgiv_HI famili_HI fulfi_HI,positive
maam_HI apko_HI ink_EN jese_HI logo_EN jwab_HI nahi_HI dena_HI chay_HI inhon_HI humesa_HI aurto_HI burkh_HI rk_HI,negative
happi_HI birthday_EN ador_HI remark_EN human_EN earth_EN love_EN happybirthdayjenniferwinget_HI nan_EN,positive
rajsthan_HI sari_EN recruit_EN process_EN bnd_HI krk_HI kau_HI berozgar_HI preshan_HI,negative
sb_HI kro_HI hmare_HI desh_HI yuvao_HI berojgar_HI krk_HI bjp_EN postman_EN kaam_HI diy_EN,negative
modi_EN ji_HI ung_HI uth_HI unh_HI du_HI pich_HI srkar_HI paap_HI abh_HI convinc_HI nahi_HI,neutral
sharma_EN bsdk_HI nahi_HI koh_EN tumn_HI hamar_HI gali_HI seekh_HI nan_EN,negative
tumhar_HI beshrm_HI jaanta_HI chun_EN v_HI hume_EN itn_HI dkh_HI visashyak_HI chun_EN delh_HI,neutral
dead_EN apn_HI nam_EN aa_HI gya_HI akhbaar_HI happi_HI uff_HI nan_EN,neutral
wish_EN bst_EN jii_HI,positive
willi_HI love_EN guy_EN alwa_HI makeup_EN thnk_HI cute_EN date_EN boom_EN nan_EN,positive
jaan_HI bojh_HI nahi_HI haar_HI wc_HI apn_HI pressur_HI haarn_HI matlab_HI nahi_HI ga_HI,positive
navjot_HI singh_EN sidhhu_HI ji_HI aapki_HI life_EN itn_HI achh_HI aapk_HI commentri_HI tarif_HI desh_HI kapil_HI,positive
sharma_EN rofl_HI chai_EN iaf_HI nan_EN,neutral
offic_HI prash_HI deepika_HI snehal_HI,neutral
v_HI mr_HI feel_EN nan_EN,neutral
join_EN final_EN friday_EN yog_HI class_EN book_EN link_EN bio_EN love_EN,neutral
menaka_HI gandhi_EN rahul_EN rajneeti_HI bachhon_HI khel_HI nahi_HI cngrss_HI mukt_HI bhart_HI taraf_HI badh_HI gaadi_HI nan_EN,positive
ali_EN bahi_HI jesi_HI jawan_HI waja_HI sy_HI arm_EN jan_EN deni_HI dil_EN krta_HI ha_HI kabi_HI nai_HI eid_EN,positive
kahun_HI tumhar_HI baray_HI jaan_HI hr_HI vheez_HI hath_EN agi_HI love_EN namjoon_HI nan_EN,positive
ind_EN murkh_HI banavog_HI jnta_HI varso_HI public_EN dhrm_HI karam_HI nam_EN pr_HI murkh_HI banat_HI mish_HI,negative
bhadw_HI sun_EN vote_EN nahi_HI thaa_HI nahi_HI sch_EN,negative
muslim_EN tustikarad_HI hindu_EN virodbhrashtachar_HI public_EN bevkuf_HI samjhkar_HI saf_HI jhuthbharat_HI sbhya_HI,neutral
fake_EN news_EN coz_EN yrf_HI itn_HI badi_HI galti_HI ni_HI krga_HI shahrukhkhan_HI ab_HI action_EN psnd_HI nhi_HI krgi_HI audi_EN,neutral
aplogo_HI betetctet_HI walo_HI majak_HI bnakr_HI,negative
tyagi_HI happi_HI birthday_EN aditi_HI tyagi_HI ji_HI bhagvan_HI prathna_HI apka_HI khudk_HI chanel_EN khul_HI jay_EN,neutral
srkar_HI kos_EN nhi_HI fe_HI,negative
bapa_HI veen_HI mubrk_HI humari_HI mubabbat_HI bapa_HI barh_HI jaati_HI jb_HI mure_HI e_HI kamil_HI nigran_HI e_HI shoo_HI,neutral
chub_HI kutt_HI awlaad_HI baap_HI nahi_HI sale_EN india_EN nepal_EN ag_HI,negative
mohabbat_HI dekhn_HI sawab_HI na_HI g_HI phir_HI mjh_HI sawab_HI kamaan_HI na_HI yar_HI ol_HI,positive
ratia_HI wais_HI gulami_HI asl_HI waja_HI sangh_HI nahi_HI batat_HI hong_EN aapsi_HI dushamn_HI,negative
age_EN b_HI cross_EN kr_HI chuki_HI nan_EN,neutral
jb_HI tk_HI ais_EN chutiy_HI rheng_HI bhart_HI aag_HI nhi_HI badh_HI skta_HI saal_HI cast_EN apn_HI pichhwad_HI daal_HI,negative
killer_EN sunoo_HI nt_HI weather_EN correct_EN news_EN wrong_EN pbg_HI tou_HI nai_HI final_EN sai_EN pehlay_HI chor_HI nan_EN,neutral
thnk_HI kind_EN wish_EN lallu_HI ji_HI nan_EN,positive
owaisi_HI sahab_HI modi_EN ji_HI issu_HI haal_HI karn_HI koshsh_HI aachr_HI insan_HI lag_EN,positive
beast_EN usk_HI perosn_HI prblm_HI h_HI kheln_HI kheln_HI differ_EN h_HI agr_HI whi_HI wc_HI perform_EN nhi_HI kr_HI,neutral
pick_EN weekend_EN anthoni_HI smth_HI volkan_HI oezdimir_HI jimi_EN manuwa_HI chris_EN fishgold_HI damir_HI hadzov_HI sng_HI bin_EN serg_HI,neutral
aksebdkrak_HI neta_HI cngrss_HI committe_HI meat_EN member_EN nay_EN post_EN milg_HI cngrss_HI aag_HI badt_HI javo_HI nan_EN,neutral
trah_HI chawalon_HI srf_HI maryam_HI safdar_HI calibri_HI khush_HI hoskta_HI h_HI,neutral
bahot_HI bahot_HI badhai_HI nation_EN pm_HI term_EN jee_HI nan_EN,neutral
music_EN life_EN thnk_HI chhote_HI ustad_HI salman_EN ali_EN post_EN instgram_HI stori_HI today_EN,neutral
amethi_HI bjp_EN pilla_HI mara_EN bjp_EN neta_HI kutti_HI media_EN esk_HI ais_EN dhika_HI jais_HI cm_HI pm_HI mer_EN hol_HI,negative
allah_EN dnt_HI worri_HI ramdan_HI time_EN dua_HI allah_EN qubul_HI karth_HI hon_EN dua_HI appki_HI nan_EN,positive
rahn_HI veri_HI nice_EN ane_HI kill_EN shotlock_HI hrd_HI boss_EN congret_HI nan_EN,positive
sharma_EN shrif_HI ladki_HI copi_HI past_EN femal_HI ladi_HI shobha_HI nahi_HI deta_HI,negative
ricardo_EN pat_EN n_HI philip_EN mario_EN ndez_HI mariochalatetorr_HI el_HI chep_HI ardin_HI nan_EN,neutral
org_EN dadoo_HI charger_EN batay_HI chay_HI sth_HI biscuit_EN nahi_HI deta_HI,neutral
mms_HI govt_EN u_HI r_HI conect_HI number_EN econom_HI u_HI share_EN,neutral
gaddar_HI loag_HI ajib_HI khate_HI hlp_HI kart_EN padoshi_HI abdul_EN mehbuba_HI consress_HI paidaish_HI nan_EN,negative
maker_EN oho_HI ktna_HI pyar_HI lag_EN nzr_HI nae_HI mrna_EN oye_HI ab_HI,negative
didi_HI zyada_HI chota_HI nahi_HI aapka_HI ted_EN talk_EN guy_EN leav_HI fuck_EN aln_HI nan_EN,positive
exe_HI ntf_HI dil_EN asit_HI jitog_HI nan_EN,positive
amn_HI great_EN job_EN thnk_HI beaten_EN,positive
youtub_HI view_EN vote_EN samjhn_HI bar_EN nahi_HI jita_HI nahi_HI jitega_HI bhart_HI,negative
brook_EN store_EN usual_EN substitut_HI line_EN sell_EN,negative
dear_EN indira_HI india_EN sch_EN nice_EN person_EN appreci_HI averi_HI bodi_HI,positive
chahe_HI seat_EN samajh_HI ink_EN kiy_HI ghotal_HI,negative
receiv_HI time_EN power_EN women_EN award_EN categori_HI bureaucraci_HI dedic_HI award_EN colleagu_HI ar_HI nan_EN,neutral
phir_HI dmk_HI ant_EN hindu_EN parti_HI vote_EN kart_EN nan_EN,negative
inta_HI goal_EN achiev_HI karl_EN ism_EN bhart_HI naiya_HI paar_HI jyegi_HI ab_HI gods_EN jkr_HI nahi_HI sachh_HI mohtaj_HI nahi_HI nan_EN,negative
insan_HI insan_HI insan_HI happi_HI birthday_EN insan_HI sister_EN ji_HI papa_EN ji_HI aapko_HI nan_EN,neutral
hoo_EN ggod_HI pleas_EN im_HI fan_EN incred_HI nan_EN,neutral
nice_EN congratul_HI mam_EN desh_HI aapko_HI rkh_HI aag_HI nan_EN,positive
egg_EN hate_EN banan_HI nan_EN,positive
attent_HI godi_HI media_EN sal_EN gae_HI gobar_HI hindu_EN muslim_EN talaq_HI dabat_HI ker_HI ker_HI desh_HI bhla_HI kiy_HI,positive
totl_HI understand_EN usual_EN pretti_HI sona_HI,neutral
cngrss_HI sp_HI spokesperson_EN nahi_HI arah_HI polit_HI cricket_EN agay_HI nan_EN,neutral
shyad_HI shair_HI jink_HI dil_EN acch_HI unk_HI kismat_HI kharaab_HI hume_EN kissi_HI shiqayat_HI nahi_HI shaya_HI,neutral
love_EN continu_HI inspir_HI peopl_HI alwa_HI rememb_HI alwa_HI f_HI,positive
sharda_HI chitfund_HI ghotal_HI pramukh_HI waiti_HI duaro_HI daket_HI bolt_EN c_HI,negative
muslimo_HI chatukar_HI muslimo_HI mude_HI uthat_HI delhi_EN dhurav_HI tyagi_HI maar_HI gya_HI meerut_HI,negative
underestim_HI power_EN ballpoint_HI pen_EN matter_EN chai_EN walla_HI street_EN time_EN great_EN level_EN htt_HI nan_EN,neutral
tun_HI chutya_HI hein_HI pagl_HI sala_HI teinu_HI kha_HI c_HI na_HI apn_HI aukaat_HI ch_HI kr_HI aukaat_HI boot_EN,negative
saal_HI ram_EN mandir_HI nahi_HI sake_EN west_EN bangal_HI pish_HI pade_HI dollar_EN,negative
lawyer_EN tutor_EN sagay_HI actual_EN refund_EN tuition_EN fee_EN nan_EN,neutral
mitali_HI ji_HI harmkhor_HI ladna_HI nahi_HI chaha_HI isko_HI phasa_HI,negative
hlo_HI god_EN cricket_EN ji_HI apko_HI sabs_HI ayada_HI bowler_EN pitayi_HI kart_EN huy_HI maza_HI sachinopensagain_HI nan_EN,positive
ca_HI nt_HI wait_EN happyacadem_HI workshop_EN time_EN regist_HI eent_HI friday_EN nurs_HI,positive
mt_HI pchna_HI twist_EN rubber_EN gud_HI halath_HI nan_EN,positive
modi_EN jeet_HI jasahn_HI manan_HI allah_EN threatr_HI unonhn_HI modji_HI badhai_HI p_HI,neutral
tailor_EN maa_HI ankh_HI abbu_HI apn_HI suit_EN size_EN dy_HI kanjr_HI abbu_HI size_EN,negative
modi_EN light_EN sinc_HI pm_HI tilak_HI nagar_EN west_EN delhi_EN nan_EN,neutral
thnk_HI chopra_EN hope_EN recov_HI bst_EN wish_EN,positive
ind_EN,neutral
dharam_HI baha_HI alwa_HI ghodi_HI paa_HI nahi_HI gdp_EN gaha_HI salar_HI cut_EN,negative
india_EN zartaj_HI mr_HI narendermodi_HI ji_HI bhartiyon_HI taraf_HI bahut_HI bahut_HI badhai_HI b_HI,positive
bhyya_HI bjp_EN jeet_HI seat_EN ab_HI kahe_HI khunna_HI bses_HI,neutral
jita_HI hitlet_HI v_HI bernol_HI tume_HI chahiy_HI kaam_HI ginat_HI nahi_HI bjp_EN cow_EN gobar_HI b_HI,negative
bjp_EN talw_HI chatog_HI cngrss_HI nahin_HI dikhega_HI aapko_HI jaleel_HI dal_EN,negative
amd_EN ab_HI modi_EN jihadi_HI u_HI mjh_HI sikhayeg_HI ab_HI bhkt_HI nahi_HI ab_HI modi_EN sport_EN ji_HI,negative
arushi_HI shine_EN glow_EN bnane_HI kamin_HI,neutral
thnk_HI u_HI live_EN miss_EN apn_HI duaa_HI apka_HI lia_HI namaz_HI duaa_HI krti_HI hn_HI apka_HI nam_EN la_HI r_HI aesa_HI nan_EN,neutral
lover_EN yaahn_HI woke_EN sawaal_HI nahi_HI matlub_HI romanc_HI enjoy_EN na_HI karn_HI insan_HI nan_EN,neutral
woke_EN beauti_HI featur_HI thnk_HI,positive
dekoyou_HI frm_HI unfortun_HI time_EN nan_EN,negative
sharma_EN evm_HI dhand_HI hbut_HI etn_HI bade_HI level_EN nahi_HI cngrss_HI vote_EN lene_HI h_HI andr_HI,negative
chori_HI baat_HI kisn_HI bjp_EN cngrss_HI ghotal_HI nahi_HI kiy_HI congressi_HI ev_HI,neutral
canni_HI believ_HI av_HI excit_HI car_EN n_HI fun_EN patch_EN nan_EN,positive
abh_HI saadi_HI nahi_HI hame_HI pta_EN nahi_HI ager_HI sth_HI tumari_HI sadi_HI jay_EN,negative
bhakton_HI unk_HI side_EN khatarnak_HI baat_HI disagre_HI nahi_HI,positive
long_EN rock_EN n_HI roll_EN und_EN steal_EN love_EN von_EN mando_HI diao_HI matter_EN king_EN leon_EN,positive
sirfsabko_HI yaad_HI dilaiy_HI flyover_HI aapn_HI cror_HI cror_HI cror_HI cro_HI,negative
mla_EN bjp_EN mayor_EN bjp_EN nahi_HI mp_HI bjp_EN dhyan_HI nahi_HI deta_HI pls_EN nan_EN,negative
labon_HI na_HI paay_HI haal_HI dil_EN smjh_HI nahi_HI khamosh_HI cheez_HI,neutral
tareek_HI saal_HI khus_HI raheg_HI jana_EN khus_HI rahega_HI case_EN chl_HI hae_EN jana_EN khus_HI,neutral
absolut_HI correct_EN honbl_HI patriot_EN hinduism_EN dharma_EN fighter_EN woman_EN sadhvi_HI madam_EN nam_EN nam_EN jai_EN,positive
ur_HI love_EN u_HI r_HI lovez_HI side_EN sunkr_HI dkh_HI,neutral
nahi_HI dharam_HI adhar_HI desh_HI batwar_HI muslim_EN pakistan_EN bangladesh_EN mila_EN hindu_EN,negative
jaaz_HI saab_EN salo_HI saal_HI pend_HI case_EN soultion_HI maza_HI nahi_HI inko_HI public_EN pais_HI month_EN case_EN miljay_HI nan_EN,negative
kodwa_HI guy_EN gave_EN thandiw_HI forget_EN nation_EN man_EN intern_EN treasur_HI protect_EN nan_EN,positive
ai_HI rok_HI rok_HI kay_EN nahi_HI khel_HI saktey_HI jiesey_HI khelt_HI hoo_EN wiesey_HI hee_EN khelo_HI team_EN,positive
abh_HI samajh_HI aay_HI thk_HI warn_EN badhao_HI bhaichaara_HI jisk_HI pass_EN chaara_HI pais_HI nahi_HI unk_HI sth_HI,neutral
murder_EN krk_HI bahar_HI ghoom_HI govern_EN walon_HI free_EN avadheshdubey_HI nan_EN,negative
welcom_HI india_EN pm_HI mannia_HI yasaswi_HI friend_EN wa_HI hamar_HI sabs_HI lokpria_HI bhayi_HI sahab_HI wa_HI poor_EN deshwasiyon_HI j_HI,positive
raja_EN prithiwi_HI raj_EN chauhan_HI galti_HI nahi_HI paida_HI nahi_HI,negative
bhaijan_HI movi_HI india_EN sultan_EN movi_HI bhart_HI nan_EN,positive
views_EN favourit_HI hn_HI bhartan_HI dhona_HI ghr_HI mei_EN duti_HI hy_HI baqi_HI aik_HI bnd_HI handi_HI pakaata_HI hy_HI dosr_HI roti_HI,positive
ant_EN hindu_EN ant_EN nation_EN chale_HI kanhiya_HI pakistan_EN hafij_HI india_EN st_HI nagrik_HI b_HI,negative
modi_EN ji_HI anurodh_HI manniy_HI jai_EN bhn_HI singh_EN ji_HI pawaiya_HI rastr_HI adyakch_HI pad_EN jay_EN,positive
lych_HI ab_HI aat_HI h_HI tmhri_HI baat_HI parkya_HI hatya_HI,negative
son_EN bandri_HI agr_HI gand_HI mar_EN kr_HI bhg_HI usk_HI boliyo_HI blega_HI nan_EN,negative
isko_HI chupak_HI bjp_EN ticket_EN na_HI isko_HI nan_EN,neutral
nirupam_HI cngrss_HI paa_HI nahi_HI bacha_HI ab_HI boleg_HI goliya_HI,negative
n_HI bangal_HI bjp_EN worker_EN hatya_HI knha_HI mr_HI call_EN patrkar_HI nan_EN,positive
word_EN explan_HI love_EN respact_HI dear_EN blast_EN enjoy_EN day_EN whatev_HI nan_EN,positive
sattar_HI allah_EN logoon_HI pakistan_EN louti_HI dolat_HI hisaab_HI ameen_HI nan_EN,positive
kamal_EN app_EN bari_HI admi_HI hay_EN ignor_HI made_EN person_EN comnt_HI pleas_EN focus_EN cmship_HI resolv_HI nan_EN,positive
patrag_HI nafrat_HI bahot_HI chuki_HI abh_HI saal_HI araam_HI sambit_HI dnt_HI worri_HI yar_HI u_HI st_HI,neutral
na_HI told_EN u_HI girl_EN nigga_EN lie_EN smh_EN nan_EN,neutral
drop_EN nam_EN question_EN age_EN height_EN fav_EN sng_HI birthday_EN habit_EN bst_EN friend_EN habit_EN nan_EN,positive
certif_HI dikha_HI nan_EN,neutral
bjp_EN bahut_HI sari_EN shubh_HI kananeaapko_HI seco_HI,positive
happi_HI birthday_EN khush_HI rho_HI allah_EN pak_EN tmko_HI kamyab_HI krain_HI stay_EN bles_HI ur_HI birthday_EN,positive
weekend_EN din_EN schola_HI gond_HI ghisn_HI milta_HI noth_HI reach_EN satisfact_HI nan_EN,positive
itn_HI prblm_HI nhi_HI deta_HI jiya_HI talakh_HI jiya_HI behaviour_EN kisa_HI ti_HI kisn_HI,negative
tiran_HI tel_EN lge_HI mna_HI srkar_HI abh_HI desh_HI nahi_HI banta_HI smbhl_HI rahaba_HI apr_EN tv_HI hous_HI walon_HI salar_HI,negative
pakiatan_HI h_HI,neutral
nwaz_HI chor_HI b_HI chori_HI kr_HI halqi_HI kiun_HI nai_HI kholi_HI sacha_HI nan_EN,negative
dur_HI ganj_HI uchhal_HI xiami_HI pro_EN ubal_HI nan_EN,neutral
shono_HI exact_EN jeeto_HI yhh_HI haro_HI hmma_HI pyar_HI h_HI pakistan_EN team_EN bss_HI india_EN mada_HI mukabil_HI aoo_HI nan_EN,positive
ji_HI pronam_HI ayush_HI homoeopathi_HI doctor_EN jagah_HI govt_EN bsc_EN gnm_HI nurs_HI communiti_HI halath_HI offic_HI nan_EN,neutral
modi_EN bjp_EN india_EN pray_EN rahul_EN gandi_HI never_EN leav_HI post_EN bjp_EN e_HI,negative
rubika_HI ji_HI bhout_HI badya_HI sch_EN boln_HI mahan_HI anchor_EN aapk_HI sth_HI,positive
ewe_HI tant_HI leni_HI memek_HI nya_HI becek_HI seru_HI sape_HI basah_HI kasur_HI nya_HI haa_HI love_EN tant_HI leni_HI tar_EN kita_HI ber_HI cinta_HI lgh_HI tant_HI leni_HI nan_EN,positive
wish_EN veri_HI happi_HI bles_HI ramdan_HI ramjan_HI month_EN power_EN celebr_HI tabu_HI g_HI bollywood_EN,positive
est_EN hijo_HI tuiteando_HI sbr_HI la_HI liga_EN las_EN leyenda_HI buen_HI teleport_HI wukong_HI lucha_HI otr_HI linea_HI lmao_EN los_EN mago_HI anda_HI nan_EN,neutral
sex_EN kisiko_HI batana_HI mat_EN mujhpar_HI yakeen_HI nahi_HI sedlif_HI mem_HI memesdaili_HI nan_EN,neutral
parch_HI nahosat_HI match_EN khrb_HI sala_HI shuro_HI team_EN presher_HI dal_EN chl_HI nan_EN,negative
bjp_EN seat_EN aan_HI apka_HI yogdan_HI sudhr_HI ji_HI thnk_HI nan_EN,positive
sticki_HI high_EN humid_EN unbear_HI bohat_HI purana_HI lawn_EN suit_EN zendabad_HI nan_EN,positive
duniya_HI masoom_HI tareen_HI allah_EN jhoot_HI na_HI bulwa_HI masoom_HI nan_EN,neutral
fayda_HI srf_HI uthayeng_HI jinko_HI dusro_HI prblm_HI matlab_HI nahi_HI public_EN swabhiman_HI,neutral
mdrchod_HI rand_EN sulad_HI swar_HI maa_HI behan_HI beti_HI chod_HI tumlg_HI sudhrog_HI,negative
maam_HI nt_HI spread_EN fake_EN news_EN musalmn_HI dara_HI nan_EN,positive
garmi_HI bhoolnay_HI nahi_HI day_EN kay_EN irrit_HI uninvit_HI mehman_HI houta_HI na_HI kitchen_EN puhanch_HI jaata_HI nan_EN,negative
aagaya_HI apn_HI jaat_HI suar_HI bahan_HI pasand_HI bv_HI abba_EN te_HI,negative
meh_EN ab_HI lrki_HI sey_HI interact_EN nhi_HI krunga_HI mjh_HI sey_HI pehlay_HI interact_EN na_HI krley_HI nan_EN,negative
rahul_EN cngrss_HI parti_HI vichardhara_HI bhart_HI jnta_HI beach_EN nahi_HI bahut_HI pa_HI logo_EN bich_HI v_HI,neutral
mp_HI jai_EN modji_HI jai_EN rss_EN,positive
apko_HI bjp_EN taraf_HI jeet_HI bahut_HI bahut_HI subhkamna_HI app_EN desh_HI uchaiyo_HI jay_EN p_HI,positive
dkh_HI b_HI bolna_HI nhe_HI ata_EN dar_EN dar_EN prh_HI apr_EN pakistan_EN gala_EN phar_HI phar_HI bolt_EN nan_EN,neutral
aj_HI match_EN sb_HI ry_HI b_HI asa_EN e_HI hwa_HI dosto_HI phr_HI na_HI india_EN bazi_HI ly_HI jay_EN kio_HI cup_EN b_HI idr_HI e_HI hwa_HI nan_EN,neutral
aneeta_HI apk_HI kaal_HI berojgar_HI beth_EN qualifi_HI wabjud_HI pareekha_HI pas_EN wabjud_HI nan_EN,negative
pr_HI attent_HI lele_HI itn_HI effort_EN apn_HI jhant_HI career_EN improv_EN lg_HI,positive
jada_HI muslimo_HI masiha_HI bann_HI kosi_HI mat_EN nase_HI halt_EN sakt_HI tmh_HI,negative
